,loss,dice_coef,jacard,recall,precision,accuracy,val_loss,val_dice_coef,val_jacard,val_recall,val_precision,val_accuracy
73,0.14826352894306183,0.8523272275924683,0.7489980459213257,0.9930790662765503,0.9873795509338379,0.9936507344245911,0.25579097867012024,0.7447996735572815,0.6010798215866089,0.8598394989967346,0.8939269185066223,0.9293746948242188
74,0.14815284311771393,0.8524377346038818,0.7491837739944458,0.992851734161377,0.9882501363754272,0.9938648343086243,0.25435733795166016,0.7462329268455505,0.603168785572052,0.8669950366020203,0.8870681524276733,0.9290269017219543
75,0.14815613627433777,0.8524339199066162,0.7491878271102905,0.9931812286376953,0.9879001975059509,0.9938549995422363,0.25861895084381104,0.7419710159301758,0.5975291132926941,0.8543409705162048,0.8923406004905701,0.927466094493866
76,0.14842146635055542,0.852168619632721,0.7488253116607666,0.9925364851951599,0.9879773855209351,0.9936742782592773,0.25855791568756104,0.7420316934585571,0.5971537232398987,0.8662406206130981,0.8740364909172058,0.9245891571044922
77,0.14867395162582397,0.8519154191017151,0.7483484148979187,0.9915112853050232,0.9874887466430664,0.9931856989860535,0.2580217123031616,0.7425675988197327,0.5976572632789612,0.8805756568908691,0.8560876250267029,0.9220072627067566
78,0.14862991869449615,0.8519591689109802,0.748405396938324,0.9920881986618042,0.9871904850006104,0.9932718276977539,0.25606489181518555,0.7445240616798401,0.6008405685424805,0.8882500529289246,0.8508699536323547,0.9220135807991028
79,0.14836463332176208,0.8522241711616516,0.7488327026367188,0.9925910234451294,0.9873487949371338,0.9934846758842468,0.26228854060173035,0.738300085067749,0.5938733816146851,0.8829390406608582,0.8416061997413635,0.9174054265022278
80,0.14836804568767548,0.8522204160690308,0.7488281726837158,0.9925512671470642,0.9876570701599121,0.9935734868049622,0.2627806067466736,0.73780757188797,0.5931740403175354,0.878040075302124,0.8414199948310852,0.9161784052848816
81,0.14848445355892181,0.8521038293838501,0.7486685514450073,0.9922119379043579,0.9877479672431946,0.993494987487793,0.2607455253601074,0.7398424744606018,0.5950498580932617,0.880495011806488,0.8422029614448547,0.9170430302619934
82,0.14869114756584167,0.8518966436386108,0.7483868598937988,0.9916094541549683,0.9877676963806152,0.9933088421821594,0.2657407522201538,0.7348468899726868,0.5908461809158325,0.917118489742279,0.7878396511077881,0.9038098454475403
83,0.14876501262187958,0.8518224358558655,0.7482314705848694,0.9915770888328552,0.9871178865432739,0.9930846095085144,0.2623966336250305,0.7381906509399414,0.596076488494873,0.9223183989524841,0.7936264276504517,0.9074071049690247
84,0.1486327350139618,0.8519542813301086,0.7484447956085205,0.9924618601799011,0.9866020679473877,0.9931971430778503,0.2593373954296112,0.7412495017051697,0.5987011194229126,0.8956410884857178,0.838590145111084,0.9192962646484375
85,0.14850959181785583,0.852077066898346,0.7486193180084229,0.9925267100334167,0.9867334961891174,0.9932611584663391,0.25806939601898193,0.7425171732902527,0.5987488627433777,0.8701781630516052,0.8730829358100891,0.9252548217773438
